date,country,keyword,global_monthly_searches,ad_position,daily_clicks,daily_cost,local_monthly_searches,impressions
2012-04-21,UK,loans,20400000.0,1.05,4690.0,19905.98,3350000.0,239632925
2012-04-21,UK,atm,1300.0,1.05,2.0,1.13,110.0,32
2012-04-21,UK,mortgage,6600.0,1.05,2.0,0.52,590.0,28
2012-04-21,US,financial services,4090000.0,1.05,952.0,479.26,823000.0,1170973
2012-04-21,US,certificate of deposit,1830000.0,1.05,170.0,425.87,673000.0,186113
2012-04-21,US,joint account,201000.0,1.05,67.0,219.23,165000.0,37753
2012-04-21,US,insurance,27100.0,1.05,256.0,5870.0,18100.0,3850762
2012-04-21,US,checking account,368000.0,1.05,471.0,3043.71,201000.0,3678906
2012-04-21,US,consolidate loans,74000.0,1.05,121.0,376.3,60500.0,117082
2012-04-21,US,overdraft fee,110000.0,1.05,129.0,339.95,90500.0,112817
2012-04-21,US,minimum balance,1220000.0,1.05,511.0,258.61,301000.0,339204
2012-04-21,US,lawyer,11100000.0,1.05,3271.0,3956.85,7480000.0,33223221
2012-04-21,US,credit cards,135000.0,1.05,228.0,1812.37,110000.0,1062726
2012-04-21,US,loans,20400000.0,1.05,10530.0,53933.67,11100000.0,1457822332
2012-04-21,US,wire transfer,6600.0,1.05,23.0,121.91,5400.0,7114
2012-04-22,UK,financial services,4090000.0,1.05,5.0,61.92,246000.0,773
2012-04-22,UK,certificate of deposit,1830000.0,1.05,58.0,146.58,201000.0,21725
2012-04-22,UK,insurance,27100.0,1.05,55.0,922.75,5400.0,130021
2012-04-22,UK,checking account,368000.0,1.05,70.0,168.26,33100.0,30269
2012-04-22,UK,consolidate loans,74000.0,1.05,5.0,66.0,2400.0,874
2012-04-22,UK,minimum balance,1220000.0,1.05,2.0,30.33,74000.0,148
2012-04-22,UK,bankruptcy,6600.0,1.05,4.0,1.9,720.0,46
2012-04-22,UK,lawyer,11100000.0,1.05,183.0,151.25,1500000.0,71171
2012-04-22,UK,loans,20400000.0,1.05,4661.0,19914.79,3350000.0,238259008
2012-04-22,UK,atm,1300.0,1.05,2.0,1.12,110.0,32
2012-04-22,UK,mortgage,6600.0,1.05,2.0,0.53,590.0,28
2012-04-22,US,financial services,4090000.0,1.05,947.0,476.94,823000.0,1159539
2012-04-22,US,certificate of deposit,1830000.0,1.05,169.0,423.2,673000.0,183795
2012-04-22,US,joint account,201000.0,1.05,67.0,219.21,165000.0,37592
2012-04-22,US,insurance,27100.0,1.05,254.0,5873.02,18100.0,3830280
2012-04-22,US,checking account,368000.0,1.05,468.0,3044.78,201000.0,3656517
2012-04-22,US,consolidate loans,74000.0,1.05,121.0,376.57,60500.0,116789
2012-04-22,US,overdraft fee,110000.0,1.05,129.0,340.13,90500.0,112361
2012-04-22,US,minimum balance,1220000.0,1.05,508.0,257.42,301000.0,336004
2012-04-22,US,lawyer,11100000.0,1.05,3251.0,3953.04,7480000.0,32987468
2012-04-22,US,credit cards,135000.0,1.05,227.0,,110000.0,1056621
2012-04-22,US,loans,20400000.0,1.05,10465.0,53955.87,11100000.0,1449494300
2012-04-22,US,wire transfer,6600.0,1.05,23.0,121.95,5400.0,7075
2012-04-23,UK,financial services,4090000.0,1.05,5.0,61.83,246000.0,783
2012-04-23,UK,certificate of deposit,1830000.0,1.05,58.0,148.21,201000.0,22221
2012-04-23,UK,insurance,27100.0,1.05,56.0,899.81,5400.0,128914
2012-04-23,UK,checking account,368000.0,1.05,71.0,167.33,33100.0,30488
2012-04-23,UK,consolidate loans,74000.0,1.05,5.0,65.86,2400.0,889
2012-04-23,UK,minimum balance,1220000.0,1.05,2.0,30.29,74000.0,149
2012-04-23,UK,bankruptcy,6600.0,1.05,4.0,1.9,720.0,47
2012-04-23,UK,lawyer,11100000.0,1.05,186.0,151.84,1500000.0,72349
2012-04-23,UK,loans,20400000.0,1.05,4709.0,19902.18,3350000.0,240601815
2012-04-23,UK,atm,1300.0,1.05,2.0,1.14,110.0,32
2012-04-23,UK,mortgage,6600.0,1.05,2.0,0.52,590.0,28
2012-04-23,US,financial services,4090000.0,1.05,961.0,484.11,823000.0,1194654
2012-04-23,US,certificate of deposit,1830000.0,1.05,171.0,428.41,673000.0,188323
2012-04-23,US,joint account,201000.0,1.05,68.0,219.17,165000.0,38227
2012-04-23,US,insurance,27100.0,1.05,258.0,5865.31,18100.0,3888790
2012-04-23,US,checking account,368000.0,,472.0,3043.8,201000.0,3684797
2012-04-23,US,consolidate loans,74000.0,1.05,123.0,375.86,60500.0,118865
2012-04-23,US,overdraft fee,110000.0,1.05,131.0,339.87,90500.0,114238
2012-04-23,US,minimum balance,1220000.0,1.05,516.0,261.16,301000.0,345987
2012-04-23,US,lawyer,11100000.0,1.05,3279.0,3959.38,7480000.0,33327400
2012-04-23,US,credit cards,135000.0,1.05,230.0,1812.42,110000.0,1067966
2012-04-23,US,loans,20400000.0,1.05,10568.0,53947.32,11100000.0,1463502153
2012-04-23,US,wire transfer,6600.0,1.05,23.0,121.92,5400.0,7196
2012-04-24,UK,financial services,4090000.0,1.05,5.0,61.77,246000.0,774
2012-04-24,UK,certificate of deposit,1830000.0,1.05,58.0,146.61,201000.0,21726
2012-04-24,UK,insurance,27100.0,1.05,56.0,920.18,5400.0,131123
2012-04-24,UK,checking account,368000.0,1.05,72.0,168.82,33100.0,31349
2012-04-24,UK,consolidate loans,74000.0,1.05,5.0,65.76,2400.0,885
2012-04-24,UK,minimum balance,1220000.0,1.05,2.0,30.27,74000.0,147
2012-04-24,UK,bankruptcy,6600.0,1.05,4.0,1.9,720.0,47
2012-04-24,UK,lawyer,11100000.0,1.05,184.0,151.19,1500000.0,71507
2012-04-24,UK,loans,20400000.0,1.05,4671.0,19841.26,3350000.0,237889140
2012-04-24,UK,atm,1300.0,1.05,2.0,1.13,110.0,32
2012-04-24,UK,mortgage,6600.0,1.05,2.0,0.52,590.0,28
2012-04-24,US,financial services,4090000.0,1.05,950.0,478.13,823000.0,1166494
2012-04-24,US,certificate of deposit,1830000.0,1.05,170.0,425.21,673000.0,185257
2012-04-24,US,joint account,201000.0,1.05,67.0,218.98,165000.0,37868
2012-04-24,US,insurance,27100.0,1.05,257.0,5861.01,18100.0,3867734
2012-04-24,US,checking account,368000.0,1.05,469.0,3041.62,201000.0,3663575
2012-04-24,US,consolidate loans,74000.0,1.05,122.0,375.64,60500.0,118101
2012-04-24,US,overdraft fee,110000.0,1.05,147.0,356.07,90500.0,134792
2012-04-24,US,minimum balance,1220000.0,1.05,510.0,257.98,301000.0,337887
2012-04-24,US,lawyer,11100000.0,1.05,3257.0,3950.21,7480000.0,33023984
2012-04-24,US,credit cards,135000.0,1.05,228.0,1811.02,110000.0,1061609
2012-04-24,US,loans,20400000.0,1.05,10508.0,53903.52,11100000.0,1454001949
2012-04-24,US,wire transfer,6600.0,1.05,23.0,121.82,5400.0,7130
2012-04-25,UK,financial services,257.0,1.1,10.0,64.85,257.0,1765
2012-04-25,UK,certificate of deposit,1495.0,1.0,72.0,182.6,1495.0,33784
2012-04-25,UK,insurance,1147.0,1.0,61.0,1089.33,1147.0,170742
2012-04-25,UK,checking account,1090.0,1.0,73.0,169.47,1090.0,31735
2012-04-25,UK,consolidate loans,65.0,1.0,5.0,65.78,65.0,883
2012-04-25,UK,minimum balance,42.0,1.0,2.0,30.47,42.0,176
2012-04-25,UK,bankruptcy,70.0,1.0,4.0,1.91,70.0,47
2012-04-25,UK,interest rate,194.0,1.0,7.0,18.21,194.0,365
2012-04-25,UK,lawyer,22697.0,1.0,502.0,512.51,22697.0,660456
2012-04-25,UK,loans,99040.0,1.0,5202.0,23760.49,99040.0,317271762
2012-04-25,UK,atm,25.0,1.0,2.0,1.13,25.0,32
2012-04-25,UK,wire transfer,20.0,1.0,0.0,0.84,20.0,26
2012-04-25,UK,mortgage,24.0,1.0,2.0,0.52,24.0,28
2012-04-25,US,financial services,17940.0,1.0,1006.0,528.16,17940.0,1364000
2012-04-25,US,certificate of deposit,13148.0,1.0,351.0,887.78,13148.0,800758
2012-04-25,US,joint account,2696.0,1.0,79.0,230.57,2696.0,46618
2012-04-25,US,insurance,5204.0,1.0,289.0,8206.33,5204.0,6097323
2012-04-25,US,checking account,8356.0,1.0,485.0,3092.32,8356.0,3853080
2012-04-25,US,consolidate loans,1786.0,1.0,122.0,375.59,1786.0,117690
2012-04-25,US,overdraft fee,3761.0,1.0,148.0,349.03,3761.0,132584
2012-04-25,US,minimum balance,8587.0,1.0,522.0,268.8,8587.0,359889
2012-04-25,US,interest rate,4658.0,1.0,161.0,402.54,4658.0,166185
2012-04-25,US,lawyer,166208.0,1.0,5264.0,7426.67,166208.0,100354268
2012-04-25,US,credit cards,4003.0,1.0,230.0,1888.83,4003.0,1116141
2012-04-25,US,loans,269155.0,1.0,12582.0,69385.09,269155.0,2240985984
2012-04-25,US,wire transfer,397.0,1.0,23.0,121.69,397.0,7123
2012-04-25,US,mortgage,126.0,1.0,1.0,22.93,126.0,92
2012-04-26,UK,financial services,71.0,1.0,5.0,61.65,71.0,774
2012-04-26,UK,certificate of deposit,1091.0,1.0,58.0,148.03,1091.0,22145
2012-04-26,UK,insurance,945.0,1.0,56.0,918.56,945.0,130893
2012-04-26,UK,checking account,1168.0,1.0,71.0,167.48,1168.0,30503
2012-04-26,UK,consolidate loans,77.0,1.0,5.0,65.7,77.0,875
2012-04-26,UK,minimum balance,23.0,1.0,2.0,30.2,23.0,148
2012-04-26,UK,bankruptcy,82.0,1.0,4.0,1.9,82.0,46
2012-04-26,UK,lawyer,3183.0,1.0,185.0,151.57,3183.0,72189
2012-04-26,UK,loans,87586.0,1.0,4716.0,19830.56,87586.0,240075016
2012-04-26,UK,atm,29.0,1.0,2.0,1.13,29.0,32
2012-04-26,UK,mortgage,28.0,1.0,2.0,0.52,28.0,28
2012-04-26,US,financial services,10866.0,1.0,953.0,477.99,10866.0,1169380
2012-04-26,US,certificate of deposit,3181.0,1.0,171.0,429.01,3181.0,188664
2012-04-26,US,joint account,789.0,1.0,68.0,218.29,789.0,37855
2012-04-26,US,insurance,2872.0,1.0,257.0,5844.31,2872.0,3858364
2012-04-26,US,checking account,5411.0,1.0,473.0,3031.16,5411.0,3680778
2012-04-26,US,consolidate loans,1272.0,1.0,122.0,374.76,1272.0,117065
2012-04-26,US,overdraft fee,1312.0,1.0,130.0,338.66,1312.0,113302
2012-04-26,US,minimum balance,5775.0,1.0,512.0,257.92,5775.0,338689
2012-04-26,US,lawyer,40251.0,1.0,3290.0,3946.06,40251.0,33331367
2012-04-26,US,credit cards,2647.0,1.0,229.0,1804.86,2647.0,1060824
2012-04-26,US,loans,126568.0,1.0,10596.0,53716.53,126568.0,1461067691
2012-04-26,US,wire transfer,283.0,1.0,23.0,121.51,283.0,7125
2012-04-27,UK,financial services,71.0,1.0,5.0,61.38,71.0,785
2012-04-27,UK,certificate of deposit,1091.0,1.0,59.0,150.51,1091.0,22921
2012-04-27,UK,insurance,945.0,1.0,56.0,893.62,945.0,128624
2012-04-27,UK,checking account,1168.0,1.0,72.0,166.22,1168.0,30564
2012-04-27,UK,consolidate loans,77.0,1.0,5.0,65.44,77.0,884
2012-04-27,UK,minimum balance,23.0,1.0,2.0,30.07,23.0,150
2012-04-27,UK,bankruptcy,82.0,1.0,4.0,1.89,82.0,47
2012-04-27,UK,lawyer,3183.0,1.0,187.0,151.84,3183.0,73081
2012-04-27,UK,loans,87586.0,1.0,4767.0,19770.26,87586.0,241921619
2012-04-27,UK,atm,29.0,1.0,2.0,1.16,29.0,32
2012-04-27,UK,mortgage,28.0,1.0,2.0,0.52,28.0,28
2012-04-27,US,financial services,10866.0,1.0,972.0,487.14,10866.0,1215274
2012-04-27,US,certificate of deposit,3181.0,1.0,173.0,433.77,3181.0,192950
2012-04-27,US,joint account,789.0,1.0,68.0,218.14,789.0,38059
2012-04-27,US,insurance,2872.0,1.0,259.0,5837.25,2872.0,3887867
2012-04-27,US,checking account,5411.0,1.0,478.0,3028.04,5411.0,3714377
2012-04-27,US,consolidate loans,1272.0,1.0,123.0,374.29,1272.0,118100
2012-04-27,US,overdraft fee,1312.0,1.0,131.0,338.39,1312.0,114219
2012-04-27,US,minimum balance,5775.0,1.0,521.0,262.68,5775.0,351568
2012-04-27,US,lawyer,40251.0,1.0,3324.0,3951.42,40251.0,33719590
2012-04-27,US,credit cards,2647.0,1.0,232.0,1802.52,2647.0,1071988
2012-04-27,US,loans,126568.0,1.0,10701.0,53666.0,126568.0,1474188602
2012-04-27,US,wire transfer,283.0,1.0,23.0,121.37,283.0,7207
2012-04-28,UK,financial services,4090000.0,1.05,5.0,61.24,246000.0,774
2012-04-28,UK,certificate of deposit,1830000.0,1.05,59.0,148.84,201000.0,22423
2012-04-28,UK,insurance,27100.0,1.05,56.0,912.94,5400.0,130162
2012-04-28,UK,checking account,368000.0,1.05,71.0,166.61,33100.0,30340
2012-04-28,UK,consolidate loans,74000.0,1.05,5.0,65.28,2400.0,870
2012-04-28,UK,minimum balance,1220000.0,1.05,2.0,29.99,74000.0,148
2012-04-28,UK,bankruptcy,6600.0,1.05,4.0,1.88,720.0,46
2012-04-28,UK,lawyer,11100000.0,1.05,186.0,151.33,1500000.0,72195
2012-04-28,UK,loans,20400000.0,1.05,4723.0,19715.99,3350000.0,239046830
2012-04-28,UK,atm,1300.0,1.05,2.0,1.14,110.0,32
2012-04-28,UK,mortgage,6600.0,1.05,2.0,0.52,590.0,28
2012-04-28,US,financial services,4090000.0,1.05,960.0,484.43,823000.0,1193827
2012-04-28,US,certificate of deposit,1830000.0,1.05,172.0,429.78,673000.0,189554
2012-04-28,US,joint account,201000.0,1.05,67.0,217.11,165000.0,37500
2012-04-28,US,insurance,27100.0,1.05,257.0,5809.07,18100.0,3834950
2012-04-28,US,checking account,368000.0,1.05,473.0,3013.22,201000.0,3661468
2012-04-28,US,consolidate loans,74000.0,1.05,121.0,372.65,60500.0,115975
2012-04-28,US,overdraft fee,110000.0,1.05,130.0,336.75,90500.0,112628
2012-04-28,US,minimum balance,1220000.0,1.05,515.0,261.3,301000.0,345589
2012-04-28,US,lawyer,11100000.0,1.05,3297.0,3934.66,7480000.0,33297192
2012-04-28,US,credit cards,135000.0,1.05,229.0,1794.25,110000.0,1056062
2012-04-28,US,loans,20400000.0,1.05,10607.0,53407.59,11100000.0,1454249509
2012-04-28,US,wire transfer,6600.0,1.05,23.0,120.75,5400.0,7099
2012-04-29,UK,financial services,4090000.0,1.05,5.0,61.24,246000.0,774
2012-04-29,UK,certificate of deposit,1830000.0,1.05,59.0,149.01,201000.0,22475
2012-04-29,UK,insurance,27100.0,1.05,56.0,912.73,5400.0,130648
2012-04-29,UK,checking account,368000.0,1.05,71.0,166.61,33100.0,30430
2012-04-29,UK,consolidate loans,74000.0,1.05,5.0,65.29,2400.0,872
2012-04-29,UK,minimum balance,1220000.0,1.05,2.0,30.0,74000.0,148
2012-04-29,UK,bankruptcy,6600.0,1.05,4.0,1.88,720.0,46
2012-04-29,UK,lawyer,11100000.0,1.05,186.0,151.4,1500000.0,72442
2012-04-29,UK,loans,20400000.0,1.05,4734.0,19717.23,3350000.0,239590281
2012-04-29,UK,atm,1300.0,1.05,2.0,1.15,110.0,32
2012-04-29,UK,mortgage,6600.0,1.05,2.0,0.52,590.0,28
2012-04-29,US,financial services,4090000.0,1.05,960.0,484.25,823000.0,1192936
2012-04-29,US,certificate of deposit,1830000.0,1.05,172.0,431.08,673000.0,190691
2012-04-29,US,joint account,201000.0,1.05,68.0,217.15,165000.0,37691
2012-04-29,US,insurance,27100.0,1.05,258.0,5806.77,18100.0,3851169
2012-04-29,US,checking account,368000.0,1.05,474.0,3013.25,201000.0,3666997
2012-04-29,US,consolidate loans,74000.0,1.05,122.0,372.47,60500.0,116598
2012-04-29,US,overdraft fee,110000.0,1.05,131.0,336.77,90500.0,112998
2012-04-29,US,minimum balance,1220000.0,1.05,515.0,261.14,301000.0,345257
2012-04-29,US,lawyer,11100000.0,1.05,3306.0,3936.7,7480000.0,33406921
2012-04-29,US,credit cards,135000.0,1.05,229.0,1794.08,110000.0,1056423
2012-04-29,US,loans,20400000.0,1.05,10634.0,53404.68,11100000.0,1457762058
2012-04-29,US,wire transfer,6600.0,1.05,23.0,120.79,5400.0,7117
2012-04-30,UK,financial services,4090000.0,1.05,5.0,61.16,246000.0,773
2012-04-30,UK,certificate of deposit,1830000.0,1.05,59.0,149.16,201000.0,22498
2012-04-30,UK,insurance,27100.0,1.05,56.0,911.62,5400.0,130372
2012-04-30,UK,checking account,368000.0,1.05,71.0,166.45,33100.0,30375
2012-04-30,UK,consolidate loans,74000.0,1.05,5.0,65.23,2400.0,873
2012-04-30,UK,minimum balance,1220000.0,1.05,2.0,29.97,74000.0,148
2012-04-30,UK,bankruptcy,6600.0,1.05,4.0,1.88,720.0,46
2012-04-30,UK,lawyer,11100000.0,1.05,186.0,151.29,1500000.0,72362
2012-04-30,UK,loans,20400000.0,1.05,4734.0,19694.01,3350000.0,239302061
2012-04-30,UK,atm,1300.0,1.05,2.0,1.15,110.0,32
2012-04-30,UK,mortgage,6600.0,1.05,2.0,0.52,590.0,28
2012-04-30,US,financial services,4090000.0,1.05,960.0,484.23,823000.0,1193483
2012-04-30,US,certificate of deposit,1830000.0,1.05,172.0,430.81,673000.0,190561
2012-04-30,US,joint account,201000.0,1.05,68.0,216.95,165000.0,37885
2012-04-30,US,insurance,27100.0,1.05,258.0,5803.94,18100.0,3845270
2012-04-30,US,checking account,368000.0,1.05,474.0,3011.59,201000.0,3663971
2012-04-30,US,consolidate loans,74000.0,1.05,122.0,372.33,60500.0,116669
2012-04-30,US,overdraft fee,110000.0,1.05,130.0,336.61,90500.0,112555
2012-04-30,US,minimum balance,1220000.0,1.05,515.0,261.12,301000.0,345398
2012-04-30,US,lawyer,11100000.0,1.05,3305.0,3934.25,7480000.0,33377546
2012-04-30,US,credit cards,135000.0,1.05,229.0,1793.19,110000.0,1055899
2012-04-30,US,loans,20400000.0,1.05,10633.0,53375.68,11100000.0,1456922503
2012-04-30,US,wire transfer,6600.0,1.05,23.0,120.72,5400.0,7110
2012-05-01,UK,financial services,4090000.0,1.05,5.0,61.27,246000.0,788
2012-05-01,UK,certificate of deposit,1830000.0,1.05,59.0,150.79,201000.0,23030
2012-05-01,UK,insurance,27100.0,1.05,57.0,891.96,5400.0,129621
2012-05-01,UK,checking account,368000.0,1.05,72.0,166.07,33100.0,30621
2012-05-01,UK,consolidate loans,74000.0,1.05,5.0,65.28,2400.0,888
2012-05-01,UK,minimum balance,1220000.0,1.05,2.0,30.02,74000.0,150
2012-05-01,UK,bankruptcy,6600.0,1.05,4.0,1.89,720.0,46
2012-05-01,UK,lawyer,11100000.0,1.05,188.0,151.94,1500000.0,73496
2012-05-01,UK,loans,20400000.0,1.05,4774.0,19750.96,3350000.0,242036811
2012-05-01,UK,atm,1300.0,1.05,2.0,1.17,110.0,32
2012-05-01,UK,mortgage,6600.0,1.05,2.0,0.53,590.0,28
2012-05-01,US,financial services,4090000.0,1.05,977.0,494.44,823000.0,1240643
2012-05-01,US,certificate of deposit,1830000.0,1.05,174.0,436.09,673000.0,195157
2012-05-01,US,joint account,201000.0,1.05,69.0,217.52,165000.0,38369
2012-05-01,US,insurance,27100.0,1.05,262.0,5813.36,18100.0,3912695
2012-05-01,US,checking account,368000.0,1.05,477.0,3019.51,201000.0,3694768
2012-05-01,US,consolidate loans,74000.0,1.05,124.0,372.87,60500.0,118561
2012-05-01,US,overdraft fee,110000.0,1.05,132.0,337.32,90500.0,114473
2012-05-01,US,minimum balance,1220000.0,1.05,524.0,266.41,301000.0,358646
2012-05-01,US,lawyer,11100000.0,1.05,3327.0,3950.82,7480000.0,33742765
2012-05-01,US,credit cards,135000.0,1.05,232.0,1797.53,110000.0,1069897
2012-05-01,US,loans,20400000.0,1.05,10716.0,53531.84,11100000.0,1472517808
2012-05-01,US,wire transfer,6600.0,1.05,23.0,121.03,5400.0,7249
2012-05-02,UK,financial services,4090000.0,1.05,5.0,61.33,246000.0,780
2012-05-02,UK,certificate of deposit,1830000.0,1.05,59.0,149.14,201000.0,22518
2012-05-02,UK,insurance,27100.0,1.05,56.0,892.37,5400.0,129108
2012-05-02,UK,checking account,368000.0,1.05,72.0,166.06,33100.0,30513
2012-05-02,UK,consolidate loans,74000.0,1.05,5.0,65.34,2400.0,884
2012-05-02,UK,minimum balance,1220000.0,1.05,2.0,30.05,74000.0,149
2012-05-02,UK,bankruptcy,6600.0,1.05,4.0,1.88,720.0,47
2012-05-02,UK,lawyer,11100000.0,1.05,187.0,151.66,1500000.0,72975
2012-05-02,UK,loans,,1.05,4757.0,19751.96,3350000.0,241176961
2012-05-02,UK,atm,1300.0,1.05,2.0,1.16,110.0,32
2012-05-02,UK,mortgage,6600.0,1.05,2.0,0.53,590.0,28
2012-05-02,US,financial services,4090000.0,1.05,965.0,488.13,823000.0,1208772
2012-05-02,US,certificate of deposit,1830000.0,1.05,173.0,433.22,673000.0,192539
2012-05-02,US,joint account,201000.0,1.05,68.0,217.54,165000.0,38261
2012-05-02,US,insurance,27100.0,1.05,261.0,5817.16,18100.0,3900021
2012-05-02,US,checking account,368000.0,1.05,475.0,3020.82,201000.0,3687220
2012-05-02,US,consolidate loans,74000.0,1.05,123.0,373.17,60500.0,117947
2012-05-02,US,overdraft fee,110000.0,1.05,131.0,337.57,90500.0,113951
2012-05-02,US,minimum balance,1220000.0,1.05,518.0,263.17,301000.0,349765
2012-05-02,US,lawyer,11100000.0,1.05,3314.0,3949.5,7480000.0,33594521
2012-05-02,US,credit cards,135000.0,1.05,231.0,1798.43,110000.0,1066140
2012-05-02,US,loans,20400000.0,1.05,10682.0,53552.15,11100000.0,1468490495
2012-05-02,US,wire transfer,6600.0,1.05,23.0,121.11,5400.0,7198
2012-05-03,UK,financial services,4090000.0,1.05,5.0,61.43,246000.0,787
2012-05-03,UK,certificate of deposit,1830000.0,1.05,60.0,151.54,201000.0,23269
2012-05-03,UK,insurance,27100.0,1.05,57.0,893.98,5400.0,129892
2012-05-03,UK,checking account,368000.0,1.05,72.0,166.22,33100.0,30824
2012-05-03,UK,consolidate loans,74000.0,1.05,5.0,65.48,2400.0,884
2012-05-03,UK,minimum balance,1220000.0,1.05,2.0,30.09,74000.0,150
2012-05-03,UK,bankruptcy,6600.0,1.05,4.0,1.89,720.0,46
2012-05-03,UK,lawyer,11100000.0,1.05,190.0,152.42,1500000.0,74213
2012-05-03,UK,loans,20400000.0,1.05,4824.0,19780.51,3350000.0,244966217
2012-05-03,UK,atm,1300.0,1.05,2.0,1.15,110.0,32
2012-05-03,UK,mortgage,6600.0,1.05,2.0,0.53,590.0,28
2012-05-03,US,financial services,4090000.0,1.05,974.0,487.96,823000.0,1220689
2012-05-03,US,certificate of deposit,1830000.0,1.05,176.0,439.39,673000.0,198179
2012-05-03,US,joint account,201000.0,1.05,69.0,217.87,165000.0,38420
2012-05-03,US,insurance,27100.0,1.05,262.0,5825.61,18100.0,3921688
2012-05-03,US,checking account,368000.0,1.05,483.0,3023.02,201000.0,3744537
2012-05-03,US,consolidate loans,74000.0,1.05,123.0,374.06,60500.0,117681
2012-05-03,US,overdraft fee,110000.0,1.05,132.0,337.84,90500.0,114215
2012-05-03,US,minimum balance,1220000.0,1.05,523.0,263.08,301000.0,353177
2012-05-03,US,lawyer,11100000.0,1.05,3370.0,3956.95,7480000.0,34233318
2012-05-03,US,credit cards,135000.0,1.05,233.0,1799.73,110000.0,1076658
2012-05-03,US,loans,20400000.0,1.05,10840.0,53582.96,11100000.0,1491040546
2012-05-03,US,wire transfer,6600.0,1.05,23.0,121.24,5400.0,7249
2012-05-04,UK,financial services,4090000.0,1.05,5.0,61.51,246000.0,785
2012-05-04,UK,certificate of deposit,1830000.0,1.05,59.0,150.82,201000.0,23023
2012-05-04,UK,insurance,27100.0,1.05,57.0,894.55,5400.0,130434
2012-05-04,UK,checking account,368000.0,1.05,72.0,166.4,33100.0,30866
2012-05-04,UK,consolidate loans,74000.0,1.05,5.0,65.55,2400.0,889
2012-05-04,UK,minimum balance,1220000.0,1.05,2.0,30.14,74000.0,149
2012-05-04,UK,bankruptcy,6600.0,1.05,4.0,1.88,720.0,47
2012-05-04,UK,lawyer,11100000.0,1.05,190.0,152.42,1500000.0,74225
2012-05-04,UK,loans,20400000.0,1.05,4811.0,19799.32,3350000.0,244537926
2012-05-04,UK,atm,1300.0,1.05,2.0,1.16,110.0,32
2012-05-04,UK,mortgage,6600.0,1.05,2.0,0.53,590.0,28
2012-05-04,US,financial services,4090000.0,1.05,970.0,485.83,823000.0,1209561
2012-05-04,US,certificate of deposit,1830000.0,1.05,176.0,439.1,673000.0,197857
2012-05-04,US,joint account,201000.0,,69.0,217.83,165000.0,38603
2012-05-04,US,insurance,27100.0,1.05,263.0,5825.1,18100.0,3939288
2012-05-04,US,checking account,368000.0,1.05,480.0,3024.89,201000.0,3728994
2012-05-04,US,consolidate loans,74000.0,1.05,123.0,373.96,60500.0,118399
2012-05-04,US,overdraft fee,110000.0,1.05,150.0,354.32,90500.0,136730
2012-05-04,US,minimum balance,1220000.0,1.05,521.0,261.98,301000.0,350093
2012-05-04,US,lawyer,11100000.0,1.05,3358.0,3955.72,7480000.0,34095645
2012-05-04,US,credit cards,135000.0,1.05,232.0,1801.01,110000.0,1074327
2012-05-04,US,loans,20400000.0,1.05,10812.0,53619.73,11100000.0,1488233128
2012-05-04,US,wire transfer,6600.0,1.05,23.0,121.3,5400.0,7265
2012-05-05,UK,financial services,4090000.0,1.05,5.0,61.55,246000.0,798
2012-05-05,UK,certificate of deposit,1830000.0,1.05,60.0,153.15,201000.0,23755
2012-05-05,UK,insurance,27100.0,1.05,58.0,895.7,5400.0,132510
2012-05-05,UK,checking account,368000.0,1.05,73.0,166.83,33100.0,31314
2012-05-05,UK,consolidate loans,74000.0,1.05,5.0,65.62,2400.0,901
2012-05-05,UK,minimum balance,1220000.0,1.05,2.0,30.16,74000.0,152
2012-05-05,UK,bankruptcy,6600.0,1.05,4.0,1.89,720.0,47
2012-05-05,UK,lawyer,11100000.0,1.05,192.0,153.02,1500000.0,75499
2012-05-05,UK,loans,20400000.0,1.05,4865.0,19843.73,3350000.0,247840716
2012-05-05,UK,atm,1300.0,1.05,2.0,1.18,110.0,33
2012-05-05,UK,mortgage,6600.0,1.05,2.0,0.52,590.0,28
2012-05-05,US,financial services,4090000.0,,986.0,495.18,823000.0,1253457
2012-05-05,US,certificate of deposit,1830000.0,1.05,178.0,445.22,673000.0,203380
2012-05-05,US,joint account,201000.0,1.05,70.0,218.33,165000.0,39286
2012-05-05,US,insurance,27100.0,1.05,267.0,5832.49,18100.0,4001929
2012-05-05,US,checking account,368000.0,1.05,485.0,3031.14,201000.0,3771558
2012-05-05,US,consolidate loans,74000.0,1.05,125.0,374.41,60500.0,120425
2012-05-05,US,overdraft fee,110000.0,1.05,152.0,354.99,90500.0,138556
2012-05-05,US,minimum balance,1220000.0,1.05,529.0,266.8,301000.0,362355
2012-05-05,US,lawyer,11100000.0,1.05,3394.0,3973.82,7480000.0,34621335
2012-05-05,US,credit cards,135000.0,1.05,235.0,1804.2,110000.0,1087484
2012-05-05,US,loans,20400000.0,1.05,10928.0,53742.01,11100000.0,1507643858
2012-05-05,US,wire transfer,6600.0,1.05,24.0,121.55,5400.0,7392
2012-05-06,UK,financial services,4090000.0,1.05,5.0,61.62,246000.0,791
2012-05-06,UK,certificate of deposit,1830000.0,1.05,60.0,151.69,201000.0,23296
2012-05-06,UK,insurance,27100.0,1.05,57.0,896.05,5400.0,131918
2012-05-06,UK,checking account,368000.0,1.05,73.0,166.88,33100.0,31152
2012-05-06,UK,consolidate loans,74000.0,1.05,5.0,65.68,2400.0,895
